Wellname		: 3-BRSA-			1132-RJS
Date		: 04/05/2			018 15:36:55
					
DEPTH	AF10	AF20	AF30	AF60	AF90
M	ohm,m	ohm,m	ohm,m	ohm,m	ohm,m
5473,4458	218,5	352,8	698,7	857,3	899,9
5473,5986	283,8	406,4	898,3	953,2	923
5473,751	385,6	493,8	1089,4	1019,3	986,3
5473,9033	502,5	644,6	1281,4	1129,6	1077,9
5474,0557	736,7	940,6	1692,4	1417,6	1468,1
5474,208	1061,9	1216,6	1950	1878,4	1888,9
5474,3604	1426,2	1517,9	1950	1950	1950
5474,5127	1722,7	1748,2	1950	1950	1950
5474,665	1894,9	1863,1	1950	1950	1950
5474,8174	1950	1867,3	1950	1950	1950
5474,9702	1950	1781,9	1950	1950	1950
5475,1226	1950	1632,1	1950	1950	1950
5475,2749	1950	1453,8	1950	1950	1950
5475,4272	1950	1287,6	1950	1776,4	1924,2
5475,5796	1950	1162,4	1950	1554,9	1855,3
5475,7319	1950	1091,8	1950	1392	1736
5475,8843	1950	1079,9	1950	1490,9	1865,1
5476,0366	1950	1127,5	1950	1751,9	1944,8
5476,189	1950	1233	1950	1800,9	1947,3
5476,3418	1950	1387,8	1950	1950	1950
5476,4941	1950	1569	1950	1950	1950
5476,6465	1950	1740,2	1950	1950	1950
5476,7988	1950	1869	1950	1950	1950
5476,9512	1950	1941,2	1950	1950	1950
5477,1035	1950	1950	1950	1950	1950
5477,2559	1950	1950	1950	1950	1950
5477,4082	1950	1950	1950	1950	1945,5
5477,561	1950	1950	1950	1950	1937,2
5477,7134	1950	1940,1	1950	1950	1922,7
5477,8657	1950	1909,1	1950	1950	1872,6
5478,0181	1950	1882,3	1950	1950	1936,5
5478,1704	1950	1869,6	1950	1950	1950
5478,3228	1950	1875,9	1950	1950	1950
5478,4751	1950	1898,9	1950	1950	1950
5478,6274	1950	1929,5	1950	1950	1950
5478,7798	1950	1950	1950	1950	1950
5478,9326	1950	1950	1950	1950	1950
5479,085	1950	1950	1950	1950	1950
5479,2373	1950	1942,8	1950	1950	1945,5
5479,3896	1950	1900,8	1950	1950	1904,5
5479,542	1950	1844,2	1950	1950	1866,6
5479,6943	1950	1788,1	1950	1849,4	1670,1
5479,8467	1950	1748,7	1950	1672,5	1570,8
5479,999	1950	1737,6	1950	1737,6	1592,4
5480,1514	1950	1757,4	1950	1880,4	1770,9
5480,3042	1950	1801,7	1950	1923,3	1848,3
5480,4565	1950	1857,4	1950	1950	1950
5480,6089	1950	1910,3	1950	1950	1950
5480,7612	1950	1945,8	1950	1950	1950
5480,9136	1950	1950	1950	1950	1950
5481,0659	1950	1950	1950	1950	1950
5481,2183	1950	1947,4	1950	1950	1950
5481,3706	1950	1915,3	1950	1950	1950
5481,5229	1950	1867,7	1950	1950	1934,6
5481,6758	1950	1821,6	1950	1950	1793,4
5481,8281	1950	1791,8	1950	1950	1682,4
5481,9805	1950	1788,5	1950	1950	1826,7
5482,1328	1950	1812,6	1950	1950	1904
5482,2852	1950	1855,8	1950	1950	1950
5482,4375	1950	1904,1	1950	1950	1950
5482,5898	1950	1943,2	1950	1950	1950
5482,7422	1950	1950	1950	1950	1950
5482,895	1950	1950	1950	1950	1950
5483,0474	1950	1950	1950	1950	1950
5483,1997	1950	1950	1950	1950	1950
5483,3521	1950	1950	1950	1950	1950
5483,5044	1950	1950	1950	1950	1938,3
5483,6567	1950	1950	1950	1950	1851,1
5483,8091	1950	1950	1950	1950	1681
5483,9614	1950	1933	1950	1931,8	1453,1
5484,1138	1950	1902,6	1950	1826,8	1217,1
5484,2666	1950	1878	1950	1682,4	1024,6
5484,4189	1950	1869,1	1950	1548	911
5484,5713	1950	1879,8	1950	1564,2	898,1
5484,7236	1950	1905,9	1950	1633,8	951,2
5484,876	1950	1937,5	1950	1716,3	1081,6
5485,0283	1950	1950	1950	1806,4	1272,5
5485,1807	1950	1950	1950	1884,5	1500,5
5485,333	1950	1950	1950	1936	1711,3
5485,4854	1950	1950	1950	1950	1855,1
5485,6382	1950	1950	1950	1950	1917,6
5485,7905	1950	1950	1950	1944,9	1914,6
5485,9429	1950	1950	1950	1930,6	1868,1
5486,0952	1950	1934,2	1950	1940	1789,1
5486,2476	1950	1884	1950	1904,1	1690,3
5486,3999	1950	1827,2	1950	1950	1563
5486,5522	1950	1780,4	1950	1950	1537,6
5486,7046	1950	1759,4	1950	1950	1495,4
5486,8574	1950	1768,1	1950	1950	1719,5
5487,0098	1950	1793	1950	1950	1900,3
5487,1621	1950	1800,1	1950	1950	1950
5487,3145	1939	1742,7	1950	1950	1950
5487,4668	1843,5	1590,5	1950	1950	1950
5487,6191	1654,8	1362,1	1950	1950	1950
5487,7715	1386,3	1113,8	1950	1886,8	1885,5
5487,9238	1093,5	894,6	1950	1444,9	1626,6
5488,0762	836,5	719,2	1916,4	1246,4	1603,4
5488,229	642,8	589,7	1787,4	1139,9	1582,8
5488,3813	500	494,4	1597,8	1078,4	1635,4
5488,5337	382,3	420,5	1354	1060	1737,7
5488,686	316,8	362,5	1093	1057,2	1767,8
5488,8384	280,1	317,3	861,3	1065,1	1658
5488,9907	236,5	267,7	654,7	991,8	1410,6
5489,1431	197,5	224,9	488,8	831,5	1089,4
5489,2954	164	185,3	356,9	627,8	789,8
5489,4478	130,2	146,8	254,3	441,5	544,1
5489,6006	110,8	123,5	201,2	340,5	419,5
5489,7529	96,75	107,5	158,7	262,5	319,1
5489,9053	88,36	98,85	136,7	208,5	262,7
5490,0576	89,34	99,77	132,5	184,3	248,2
5490,21	101,2	117,3	151,8	197,9	277,2
5490,3623	120,8	152,1	186,4	235	350,5
5490,5146	151,8	190,2	241,6	289,2	474,2
5490,667	203,7	277,1	355,7	396,6	681
5490,8198	294,4	439	547,4	612,2	960
5490,9722	453,3	649,9	771,2	857,9	1323,4
5491,1245	634,8	808	1160	1232,9	1652,2
5491,2769	792,6	802,5	1515	1514,4	1831,7
5491,4292	1034,4	808,3	1750,5	1619,8	1881,4
5491,5815	1306,4	794,6	1890	1535,4	1820,3
5491,7339	1553,3	771,3	1933,9	1404,2	1668,6
5491,8862	1711,9	755,6	1936,8	1265,1	1477,6
5492,0386	1740,3	746,4	1899,3	1162,8	1287,1
5492,1914	1639,9	727,1	1791,3	1086,8	1143,8
5492,3438	1481,7	715,5	1614,7	1048,3	1039,1
5492,4961	1236	644,6	1302,9	957	890,5
5492,6484	833,5	541,6	1038,2	823,2	764,2
5492,8008	632,9	458,5	834	715,6	676,6
5492,9531	515,3	405,6	708,8	646,6	616,6
5493,1055	472	380,2	647,9	621,1	614,7
5493,2578	469,9	376	629,2	628,9	630,5
5493,4102	472,6	376,4	617,6	613,8	620,3
5493,563	464,7	369,4	596,2	591,9	617,3
5493,7153	434,9	353,3	559,2	550,9	586,6
5493,8677	395,8	332,4	518,2	502,9	548,8
5494,02	362,9	313	475,8	453,2	514,7
5494,1724	348,7	307,4	459,1	425,7	507,9
5494,3247	355,6	315,3	468,3	417,7	527,8
5494,4771	392,4	337,8	506,5	426,3	560
5494,6294	456,9	380,7	586,4	462,3	596,3
5494,7822	548,7	438,1	708,8	522	648,9
5494,9346	711,1	517,2	885,1	594,6	713,9
5495,0869	951,6	617,8	1131,9	686	803,3
5495,2393	1302,4	725,9	1398,4	876,3	951,1
5495,3916	1635,7	804,2	1664	1122,2	1092,8
5495,5439	1819,5	836,6	1825	1277,2	1117,2
5495,6963	1923,3	873,4	1904,1	1421,9	1102,3
5495,8486	1950	927,1	1938,7	1488,4	1086,9
5496,001	1950	993,1	1950	1471,8	1036,9
5496,1538	1950	1063	1950	1390,4	1055,4
5496,3062	1950	1138,6	1950	1343,8	1110,8
5496,4585	1950	1206,6	1950	1262,2	1163,1
5496,6108	1950	1259,1	1950	1280	1369,6
5496,7632	1950	1299,2	1950	1347,7	1455,6
5496,9155	1950	1341,5	1950	1440,6	1631,7
5497,0679	1950	1401,9	1950	1465,7	1723,8
5497,2202	1950	1486,5	1950	1491,2	1756,6
5497,3726	1950	1582,5	1950	1516,3	1708,7
5497,5254	1950	1656,4	1950	1707,6	1878,7
5497,6777	1950	1668	1950	1924,4	1950
5497,8301	1950	1600,4	1950	1950	1950
5497,9824	1947,1	1474,5	1950	1950	1723,8
5498,1348	1897,5	1328,9	1950	1929,4	1478,1
5498,2871	1807,7	1194,6	1950	1840,1	1312,1
5498,4395	1694,2	1087,2	1950	1758,7	1197,9
5498,5918	1582,2	1012	1950	1661,6	1123,3
5498,7446	1499,7	970,8	1950	1567,6	1102,6
5498,897	1466,4	965,2	1950	1536,1	1132,1
5499,0493	1489,7	998,6	1950	1523,5	1198,4
5499,2017	1564,7	1075,3	1950	1522,8	1376,8
5499,354	1674	1197,6	1950	1636,2	1551,5
5499,5063	1789,9	1360,7	1950	1819,5	1877,9
5499,6587	1885,4	1545,7	1950	1950	1950
5499,811	1943,2	1720,4	1950	1950	1950
5499,9634	1950	1854,4	1950	1950	1950
5500,1162	1950	1936,1	1950	1950	1950
5500,2686	1950	1950	1950	1950	1950
5500,4209	1950	1950	1950	1950	1950
5500,5732	1950	1950	1950	1950	1950
5500,7256	1950	1950	1950	1950	1950
5500,8779	1950	1950	1950	1950	1950
5501,0303	1950	1950	1950	1950	1950
5501,1826	1950	1950	1950	1950	1950
5501,335	1950	1950	1950	1950	1950
5501,4878	1950	1950	1950	1950	1950
5501,6401	1950	1950	1950	1950	1950
5501,7925	1950	1950	1950	1950	1950
5501,9448	1950	1950	1950	1950	1950
5502,0972	1950	1950	1950	1950	1950
5502,2495	1950	1950	1950	1950	1950
5502,4019	1950	1950	1950	1950	1950
5502,5542	1950	1950	1950	1950	1950
5502,707	1950	1950	1950	1950	1950
5502,8594	1950	1950	1950	1950	1950
5503,0117	1950	1950	1950	1950	1950
5503,1641	1950	1950	1950	1950	1950
5503,3164	1950	1950	1950	1950	1950
5503,4688	1950	1950	1950	1950	1950
5503,6211	1950	1950	1950	1950	1950
5503,7734	1950	1950	1950	1950	1950
5503,9258	1950	1950	1950	1950	1950
5504,0786	1950	1950	1950	1950	1950
5504,231	1950	1950	1950	1950	1950
5504,3833	1950	1950	1950	1950	1950
5504,5356	1950	1950	1950	1950	1950
5504,688	1950	1950	1950	1950	1950
5504,8403	1950	1950	1950	1950	1950
5504,9927	1950	1950	1950	1950	1950
5505,145	1950	1950	1950	1950	1950
5505,2974	1950	1950	1950	1950	1950
5505,4502	1950	1950	1950	1950	1950
5505,6025	1950	1950	1950	1950	1950
5505,7549	1950	1950	1950	1950	1950
5505,9072	1950	1950	1950	1950	1950
5506,0596	1950	1950	1950	1950	1950
5506,2119	1950	1950	1950	1950	1950
5506,3643	1950	1950	1950	1950	1950
5506,5166	1950	1946,2	1950	1950	1950
5506,6694	1950	1892,5	1950	1950	1950
5506,8218	1950	1786,9	1950	1950	1950
5506,9741	1914,5	1631,5	1950	1950	1950
5507,1265	1834,1	1440	1950	1894,4	1950
5507,2788	1728,4	1242	1950	1703,5	1950
5507,4312	1620,4	1067,4	1950	1463,2	1950
5507,5835	1538,8	935,5	1950	1365,3	1950
5507,7358	1506,4	853,6	1950	1313,8	1950
5507,8882	1532,6	824,8	1950	1517,2	1950
5508,041	1609,1	849,1	1950	1689	1950
5508,1934	1715,1	930,5	1950	1762,2	1950
5508,3457	1822,3	1073,2	1950	1902,7	1950
5508,498	1906,5	1272,7	1950	1950	1950
5508,6504	1949,8	1502,7	1950	1950	1950
5508,8027	1950	1714,6	1950	1950	1950
5508,9551	1950	1866,2	1950	1950	1950
5509,1074	1950	1943,1	1950	1950	1950
5509,2598	1950	1950	1950	1950	1950
5509,4126	1950	1950	1950	1950	1950
5509,5649	1950	1950	1950	1950	1950
5509,7173	1950	1950	1950	1950	1950
5509,8696	1950	1950	1950	1950	1950
5510,022	1950	1950	1950	1950	1950
5510,1743	1950	1950	1950	1950	1950
5510,3267	1950	1950	1950	1950	1950
5510,479	1950	1950	1950	1950	1950
5510,6318	1950	1950	1950	1950	1950
5510,7842	1950	1950	1950	1927,4	1950
5510,9365	1950	1931,3	1950	1884	1950
5511,0889	1950	1848,3	1950	1784	1950
5511,2412	1950	1722,7	1950	1700,8	1943,1
5511,3936	1950	1571,4	1950	1536,8	1941,9
5511,5459	1950	1428,4	1950	1567,6	1950
5511,6982	1950	1325,1	1950	1770	1950
5511,8506	1950	1280,2	1950	1836,5	1930,6
5512,0034	1950	1299,3	1950	1819,6	1829,1
5512,1558	1950	1379,5	1950	1798,1	1715,3
5512,3081	1950	1506,1	1950	1877,9	1748,2
5512,4604	1950	1647,7	1950	1807,3	1401,6
5512,6128	1950	1764,4	1950	1435,2	1089,2
5512,7651	1950	1838,3	1950	1171,9	868,5
5512,9175	1950	1760,5	1812,6	940,1	714,9
5513,0698	1950	1611,3	1676,7	783,3	632,1
5513,2222	1950	1554	1505,5	784,3	637,7
5513,375	1950	1837	1600,3	830,4	690
5513,5273	1950	1852,9	1794,4	937,4	791,3
5513,6797	1950	1833,5	1867,9	1112,8	968,5
5513,832	1950	1669,6	1950	1391,8	1174,7
5513,9844	1950	1396,5	1950	1827,9	1424,8
5514,1367	1950	1137,9	1950	1896,8	1533,1
5514,2891	1950	930,3	1857,5	1385,1	975,5
5514,4414	1945,1	776,1	1797,3	1006,2	757,9
5514,5938	1737,5	700,6	1611,4	939,6	773,2
5514,7466	1474,4	674,2	1535,4	1026,1	866,1
5514,8989	1637,7	740,9	1649,4	1134,2	941,3
5515,0513	1881	884	1812	1229,7	1000
5515,2036	1950	1031,7	1928,6	1301,5	1111
5515,356	1950	1208,2	1950	1455,3	1507,4
5515,5083	1950	1376,5	1950	1767,3	1891
5515,6606	1950	1486,6	1950	1950	1950
5515,813	1950	1523,9	1950	1950	1950
5515,9658	1950	1515,7	1950	1920	1909,9
5516,1182	1950	1503,9	1950	1944,6	1931,3
5516,2705	1950	1518	1950	1950	1934,5
5516,4229	1950	1567,6	1950	1950	1917,8
5516,5752	1950	1642,5	1950	1950	1928,5
5516,7275	1950	1712,8	1950	1950	1925,3
5516,8799	1950	1732,7	1950	1950	1821,9
5517,0322	1950	1664,2	1950	1950	1779,6
5517,1846	1950	1509	1950	1950	1844,8
5517,3374	1950	1309,9	1950	1950	1939,4
5517,4897	1922,7	1116,2	1939,6	1784	1773,6
5517,6421	1849,9	921,5	1780,4	1443,2	1498,2
5517,7944	1784,9	763,8	1521,8	1164	1270,5
5517,9468	1519,7	657,5	1255,4	937,9	1065,7
5518,0991	1119,4	569	1015,4	739,9	880,2
5518,2515	773,6	493,6	818,2	605,2	718,8
5518,4038	613,8	426,6	664,7	513,3	616
5518,5562	506,3	381	552,6	442,6	522,6
5518,709	461,6	358,4	494,9	388,6	441,7
5518,8613	448,2	351,9	475,6	366,2	400,1
5519,0137	478,9	381	518,4	395,9	416,7
5519,166	625,4	450,9	621,6	460,2	471,7
5519,3184	805,8	557,2	776,6	549,5	544,2
5519,4707	1230,3	715,9	1001,3	725,3	661,6
5519,623	1873,8	904	1261	930,8	874,8
5519,7754	1950	1127,6	1619,9	1190,3	1093,8
5519,9282	1950	1310,1	1893,6	1575	1360
5520,0806	1950	1484,9	1950	1906,1	1768,3
5520,2329	1950	1659	1950	1950	1950
5520,3853	1950	1803,1	1950	1950	1950
5520,5376	1950	1903,5	1950	1950	1950
5520,6899	1950	1950	1950	1950	1950
5520,8423	1950	1950	1950	1950	1950
5520,9946	1950	1950	1950	1950	1950
5521,147	1950	1950	1950	1950	1950
5521,2998	1950	1950	1950	1950	1950
5521,4521	1950	1950	1950	1950	1950
5521,6045	1950	1950	1950	1950	1950
5521,7568	1950	1950	1950	1950	1950
5521,9092	1950	1950	1950	1950	1950
5522,0615	1950	1950	1950	1950	1950
5522,2139	1950	1950	1950	1950	1950
5522,3662	1950	1950	1950	1950	1950
5522,5186	1950	1950	1950	1950	1950
5522,6714	1950	1950	1950	1950	1950
5522,8237	1950	1950	1950	1950	1950
5522,9761	1950	1950	1950	1950	1950
5523,1284	1950	1950	1950	1950	1950
5523,2808	1950	1950	1950	1950	1950
5523,4331	1950	1950	1950	1950	1950
5523,5854	1950	1950	1950	1950	1950
5523,7378	1950	1950	1950	1950	1950
5523,8906	1950	1950	1950	1950	1950
5524,043	1950	1950	1950	1950	1950
5524,1953	1950	1950	1950	1950	1950
5524,3477	1950	1950	1950	1950	1950
5524,5	1950	1950	1950	1950	1950
5524,6523	1950	1950	1950	1950	1950
5524,8047	1950	1950	1950	1950	1950
5524,957	1950	1950	1950	1950	1950
5525,1094	1950	1950	1950	1950	1950
5525,2622	1950	1950	1950	1950	1950
5525,4146	1950	1950	1950	1950	1950
5525,5669	1950	1950	1950	1950	1950
5525,7192	1950	1950	1950	1950	1950
5525,8716	1950	1950	1950	1950	1950
5526,0239	1950	1950	1950	1950	1950
5526,1763	1950	1950	1950	1950	1950
5526,3286	1950	1950	1950	1950	1950
5526,481	1950	1950	1950	1950	1950
5526,6338	1950	1950	1950	1950	1950
5526,7861	1950	1950	1950	1950	1950
5526,9385	1950	1950	1950	1950	1950
5527,0908	1950	1950	1950	1950	1950
5527,2432	1950	1950	1950	1950	1950
5527,3955	1950	1950	1950	1950	1950
5527,5479	1950	1950	1950	1950	1950
5527,7002	1950	1950	1950	1950	1950
5527,853	1950	1950	1950	1950	1950
5528,0054	1950	1950	1950	1950	1950
5528,1577	1950	1950	1950	1950	1950
5528,3101	1950	1950	1950	1950	1950
5528,4624	1950	1950	1950	1950	1950
5528,6147	1950	1950	1950	1950	1950
5528,7671	1950	1950	1950	1950	1950
5528,9194	1950	1950	1950	1950	1950
5529,0718	1950	1950	1950	1950	1950
5529,2246	1950	1950	1950	1950	1950
5529,377	1950	1950	1950	1950	1950
5529,5293	1950	1950	1950	1950	1950
5529,6816	1950	1950	1950	1950	1950
5529,834	1950	1950	1950	1950	1950
5529,9863	1950	1950	1950	1950	1950
5530,1387	1950	1950	1950	1950	1950
5530,291	1950	1950	1950	1950	1950
5530,4434	1950	1950	1950	1950	1950
5530,5962	1950	1950	1950	1950	1950
5530,7485	1950	1950	1950	1950	1950
5530,9009	1950	1950	1950	1950	1950
5531,0532	1950	1950	1950	1950	1950
5531,2056	1950	1950	1950	1950	1950
5531,3579	1950	1950	1950	1950	1950
5531,5103	1950	1950	1950	1950	1950
5531,6626	1950	1950	1950	1950	1950
5531,8154	1950	1950	1950	1950	1950
5531,9678	1950	1950	1950	1950	1950
5532,1201	1950	1950	1950	1950	1950
5532,2725	1950	1950	1950	1950	1950
5532,4248	1950	1950	1950	1950	1950
5532,5771	1950	1950	1950	1950	1950
5532,7295	1950	1950	1950	1950	1950
5532,8818	1950	1950	1950	1950	1950
5533,0342	1950	1950	1950	1950	1950
5533,187	1950	1950	1950	1950	1950
5533,3394	1950	1950	1950	1950	1950
5533,4917	1950	1950	1950	1950	1950
5533,644	1950	1950	1950	1950	1950
5533,7964	1950	1950	1950	1950	1950
5533,9487	1950	1950	1950	1950	1950
5534,1011	1950	1950	1950	1950	1950
5534,2534	1950	1950	1950	1950	1950
5534,4058	1950	1950	1950	1950	1950
5534,5586	1950	1950	1950	1950	1950
5534,7109	1950	1950	1950	1950	1950
5534,8633	1950	1950	1950	1950	1950
5535,0156	1950	1950	1950	1950	1950
5535,168	1950	1950	1950	1950	1950
5535,3203	1950	1950	1950	1950	1950
5535,4727	1950	1950	1950	1950	1950
5535,625	1950	1950	1950	1950	1950
5535,7778	1950	1950	1950	1950	1950
5535,9302	1950	1950	1950	1950	1950
5536,0825	1950	1950	1950	1950	1950
5536,2349	1950	1950	1950	1950	1950
5536,3872	1950	1950	1950	1950	1950
5536,5396	1950	1950	1950	1950	1950
5536,6919	1950	1950	1950	1950	1950
5536,8442	1950	1950	1950	1950	1950
5536,9966	1950	1950	1950	1950	1950
5537,1494	1950	1950	1950	1950	1950
5537,3018	1950	1950	1950	1950	1950
5537,4541	1950	1950	1950	1950	1950
5537,6064	1950	1950	1950	1950	1950
5537,7588	1950	1950	1950	1950	1950
5537,9111	1950	1950	1950	1950	1950
5538,0635	1950	1950	1950	1950	1950
5538,2158	1950	1950	1950	1950	1950
5538,3682	1950	1939	1950	1950	1950
5538,521	1950	1905,4	1950	1950	1950
5538,6733	1950	1875,6	1950	1950	1950
5538,8257	1950	1860,6	1950	1950	1950
5538,978	1950	1866,2	1950	1950	1950
5539,1304	1950	1890,4	1950	1950	1950
5539,2827	1950	1923,6	1950	1950	1950
5539,4351	1950	1949	1950	1950	1950
5539,5874	1950	1950	1950	1950	1950
5539,7402	1950	1950	1950	1950	1950
5539,8926	1950	1950	1950	1950	1941,8
5540,0449	1950	1950	1950	1950	1927
5540,1973	1950	1950	1950	1950	1923,7
5540,3496	1950	1950	1950	1950	1932,9
5540,502	1950	1950	1950	1950	1947,7
5540,6543	1950	1950	1950	1950	1950
5540,8066	1950	1950	1950	1950	1950
5540,959	1950	1950	1950	1950	1950
5541,1118	1950	1950	1950	1950	1950
5541,2642	1950	1950	1950	1950	1950
5541,4165	1950	1950	1950	1950	1950
5541,5688	1950	1950	1950	1950	1950
5541,7212	1950	1950	1950	1950	1950
5541,8735	1950	1950	1950	1950	1950
5542,0259	1950	1950	1950	1950	1950
5542,1782	1950	1950	1950	1950	1950
5542,3306	1950	1950	1950	1950	1950
5542,4834	1950	1950	1950	1950	1950
5542,6357	1950	1950	1950	1950	1950
5542,7881	1950	1950	1950	1950	1950
5542,9404	1950	1950	1950	1950	1950
5543,0928	1950	1950	1950	1950	1950
5543,2451	1950	1950	1950	1950	1950
5543,3975	1950	1950	1950	1950	1950
5543,5498	1950	1950	1950	1950	1950
5543,7021	1950	1950	1950	1950	1950
5543,855	1950	1950	1950	1950	1950
5544,0073	1950	1950	1950	1950	1950
5544,1597	1950	1950	1950	1950	1950
5544,312	1950	1950	1950	1950	1950
5544,4644	1950	1950	1950	1950	1950
5544,6167	1950	1950	1950	1950	1950
5544,769	1950	1950	1950	1950	1950
5544,9214	1950	1950	1950	1950	1950
5545,0742	1950	1950	1950	1950	1950
5545,2266	1950	1950	1950	1950	1950
5545,3789	1950	1950	1950	1950	1950
5545,5313	1950	1950	1950	1950	1950
5545,6836	1950	1950	1950	1950	1950
5545,8359	1950	1950	1950	1950	1950
5545,9883	1950	1950	1950	1950	1950
5546,1406	1950	1950	1950	1950	1950
5546,293	1950	1950	1950	1950	1950
5546,4458	1950	1950	1950	1950	1950
5546,5981	1950	1950	1950	1950	1950
5546,7505	1950	1950	1950	1950	1950
5546,9028	1950	1950	1950	1950	1950
5547,0552	1950	1950	1950	1950	1950
5547,2075	1950	1950	1950	1950	1950
5547,3599	1950	1950	1950	1950	1950
5547,5122	1950	1950	1950	1950	1950
5547,6646	1950	1950	1950	1950	1950
5547,8174	1950	1950	1950	1950	1950
5547,9697	1950	1950	1950	1950	1950
5548,1221	1950	1950	1950	1950	1950
5548,2744	1950	1950	1950	1950	1950
5548,4268	1950	1950	1950	1950	1950
5548,5791	1950	1950	1950	1950	1950
5548,7314	1950	1950	1950	1950	1950
5548,8838	1950	1950	1950	1950	1950
5549,0366	1950	1950	1950	1950	1945,7
5549,189	1950	1950	1950	1907,3	1891
5549,3413	1950	1950	1950	1821,2	1792,2
5549,4937	1950	1950	1950	1711,3	1667,9
5549,646	1950	1950	1950	1604,6	1547,8
5549,7983	1920	1950	1950	1531,5	1464,3
5549,9507	1848,8	1950	1950	1520	1445
5550,103	1728,1	1907,6	1950	1606,4	1529,1
5550,2554	1529,6	1684,7	1950	1665,4	1594,7
5550,4082	1239,5	1292	1950	1881,2	1836,9
5550,5605	905,2	859,7	1950	1950	1950
5550,7129	614,8	532,6	1950	1950	1950
5550,8652	414	334	1885,7	1950	1950
5551,0176	292,4	223,8	1527,8	1874,7	1922,4
5551,1699	221,4	160,9	1139	1705,2	1847,4
5551,3223	179,3	129,8	888,3	1523,5	1751,9
5551,4746	164,1	117,9	701,2	1341,8	1642,1
5551,627	158,9	117,5	551,1	1176,4	1517,1
5551,7798	170,2	128,4	476,7	1042	1396,5
5551,9321	251,7	189,3	499,4	1019,7	1238,4
5552,0845	314,6	270,4	693,6	1126,7	1119,9
5552,2368	462,4	470,2	1059,6	1521,9	1648,6
5552,3892	602	926,9	1480,8	1941	1950
5552,5415	582,6	1291,2	1817,8	1950	1950
5552,6938	472,1	1231,2	1950	1950	1950
5552,8462	367,4	929,6	1950	1950	1950
5552,999	285,8	640,6	1883,5	1950	1930,2
5553,1514	225,6	440,4	1670,2	1950	1751,8
5553,3037	181,1	315	1329,6	1938,8	1581,5
5553,4561	149,6	235,5	959,9	1830,7	1325
5553,6084	119,4	177,3	698,6	1648,3	1052,8
5553,7607	103,3	151,7	537,3	1435,9	874,1
5553,9131	92,29	135,6	417,9	1218,4	692,8
5554,0654	86,81	129,8	352,8	1005,8	602,5
5554,2178	85,59	133,1	330,8	862,8	686,2
5554,3706	86,4	136,2	321	794,4	830,9
5554,5229	87,14	140,2	298	748,6	1000,6
5554,6753	88,24	136,4	267	709,1	1185
5554,8276	93,14	142,9	263,3	732,9	1414,8
5554,98	108,4	171,1	312,7	845,4	1600,4
5555,1323	144	248,7	463,4	1073,6	1786,5
5555,2847	222,3	388,8	769,7	1483,5	1919
5555,437	305,1	597,5	1374,3	1950	1950
5555,5894	442,3	952,2	1950	1950	1950
5555,7422	669	1309,6	1950	1950	1950
5555,8945	990,5	1565,9	1950	1950	1950
5556,0469	1363,8	1654	1950	1950	1950
5556,1992	1687,1	1634	1950	1950	1863,6
5556,3516	1885	1593,3	1950	1950	1593,6
5556,5039	1950	1583,2	1950	1950	1803,9
5556,6563	1950	1621,4	1950	1950	1916,5
5556,8086	1950	1698,4	1950	1950	1950
5556,9614	1950	1792,4	1950	1950	1950
5557,1138	1950	1878,4	1950	1950	1950
5557,2661	1950	1939	1950	1950	1950
5557,4185	1950	1950	1950	1898,7	1950
5557,5708	1950	1950	1950	1803,3	1950
5557,7231	1950	1942,4	1950	1703,5	1950
5557,8755	1950	1870,1	1950	1571,4	1923
5558,0278	1950	1723,7	1950	1447,4	1830,5
5558,1802	1950	1499,3	1950	1496,9	1705,2
5558,333	1950	1239,2	1851,6	1322,7	1376,3
5558,4854	1773,5	978,8	1048,5	845,3	860,1
5558,6377	905	560,9	608,3	470,9	472,7
5558,79	527,2	349,8	397,6	307,8	306,5
5558,9424	364,8	254	286,5	223,4	225,3
5559,0947	252,5	195,3	216,6	181,4	185,6
5559,2471	213,3	174,9	192,5	164,9	169,9
5559,3994	212,3	174,4	192,2	165,7	173
5559,5518	246,5	193,3	215,3	183,8	196,8
5559,7046	356,8	242,7	275,6	237	271,4
5559,8569	506,6	332,5	386,8	325,1	373,3
5560,0093	860,8	505,4	572,9	493,4	555,1
5560,1616	1734,5	842,5	895,8	788,6	925,8
5560,314	1950	1090,4	1544,7	1387,7	1550,2
5560,4663	1950	1200,6	1922	1902,3	1922,6
5560,6187	1950	1291,9	1950	1949,4	1942,4
5560,771	1950	1295,1	1950	1947,6	1733,5
5560,9238	1950	1252,8	1950	1941,7	1583,8
5561,0762	1950	1215,6	1950	1950	1418,5
5561,2285	1950	1214,1	1950	1950	1612,1
5561,3809	1950	1261,6	1950	1950	1822,8
5561,5332	1950	1360	1950	1950	1841,2
5561,6855	1950	1499,4	1950	1950	1950
5561,8379	1950	1655,9	1950	1950	1950
5561,9902	1950	1797,4	1950	1950	1950
5562,1426	1950	1899,9	1950	1950	1950
5562,2954	1950	1949,5	1950	1950	1950
5562,4478	1950	1950	1950	1950	1950
5562,6001	1950	1950	1950	1950	1950
5562,7524	1950	1950	1950	1950	1950
5562,9048	1950	1950	1950	1950	1950
5563,0571	1950	1950	1950	1950	1950
5563,2095	1950	1950	1950	1950	1950
5563,3618	1950	1950	1950	1950	1950
5563,5142	1950	1950	1950	1950	1950
